PesticideInRiver,RiverFlow,FishAbundance,Rainfall,ENSO,TreeCond,Irrigation,Drought,PesticideUse,CropYield,CropWater
*,*,11.048,*,Neutral,*,Yes,*,*,*,33.8802
*,75.222,*,*,*,*,No,*,*,*,*
*,*,*,*,*,*,*,No,*,*,*
3.21204,*,2.00987,*,*,*,*,*,*,*,*
*,*,*,34.7935,*,*,*,*,*,*,*
*,*,*,*,*,Damaged,*,*,*,*,204.054
*,*,*,*,*,*,*,*,*,*,28.4855
6.3409,*,39.7746,*,*,*,*,*,3.46094,*,*
*,*,*,*,La_Nina,*,*,No,*,*,*
*,301.402,*,*,*,*,*,*,*,7.78841,393.206
*,*,*,176.644,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,2.08439,1.61941,*
*,*,2.29985,*,Neutral,*,*,*,*,*,*
*,156.215,*,*,*,*,*,No,*,*,*
*,*,*,*,*,Good,No,*,*,*,309.516
*,*,99.4129,*,*,*,No,*,*,*,*
*,*,*,181.2,*,*,No,*,*,*,293.371
*,*,87.9032,*,*,Good,*,No,*,0.621237,*
*,*,*,*,*,*,*,*,*,*,*
*,*,19.3019,*,*,Damaged,No,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,6.17403
*,*,*,*,*,*,*,*,*,1.56439,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,Dead,*,No,*,*,*
8.90592,276.071,*,*,*,*,No,*,*,6.5399,*
*,*,*,*,*,*,*,*,*,*,*
8.76737,*,*,*,*,*,No,*,*,*,313.518
*,*,182.188,*,*,*,*,*,4.88934,3.37195,*
*,*,*,*,*,Good,*,*,*,*,56.9285
*,284.375,*,49.0042,El_Nino,Damaged,*,Yes,*,*,4.57896
*,93.4386,*,43.447,*,*,*,*,*,*,*
*,79.8382,*,*,*,*,Yes,*,*,*,*
*,37.5758,*,*,Neutral,*,*,*,*,*,*
*,88.7552,*,*,*,*,*,*,*,*,*
*,99.9168,*,*,*,*,Yes,No,3.80725,*,*
*,105.818,*,*,*,*,*,*,*,*,*
8.71436,*,42.3949,*,*,*,No,*,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,No,3.55801,*,*
1.24625,*,*,*,El_Nino,Damaged,Yes,*,*,*,*
2.59307,*,66.8778,*,Neutral,*,Yes,No,*,7.78867,*
*,*,*,74.7344,*,*,*,*,*,*,354.697
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,La_Nina,*,*,*,*,*,122.238
*,*,*,81.9441,El_Nino,Good,*,No,*,*,*
*,87.8562,*,*,Neutral,*,Yes,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,0.871617,*,*,*,*,*,Yes,*,0.233811,21.8777
3.63116,*,*,*,*,*,*,*,4.29719,6.2102,*
4.07708,*,*,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
1.42216,*,*,*,*,Good,*,*,*,*,*
3.57193,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,Yes,*,*,*
5.16756,*,*,226.549,*,*,*,No,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,32.1162,*,*,*,*,*,3.4093,*,367.649
*,239.318,*,*,La_Nina,Good,*,*,*,9.40278,*
*,*,*,73.6529,Neutral,*,*,*,*,0.194744,*
1.44605,*,*,*,La_Nina,*,*,*,*,*,275.109
*,*,*,*,La_Nina,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,123.899,Neutral,Damaged,*,*,*,*,*
*,*,*,*,La_Nina,*,*,*,*,*,69.3653
*,57.6467,*,*,*,Damaged,No,*,*,*,*
*,147.576,*,325.7,*,*,*,Yes,*,*,*
*,*,*,371.908,*,Good,*,No,*,*,80.6344
*,*,*,169.715,El_Nino,*,No,*,*,*,*
*,*,59.031,177.367,*,Good,*,No,*,*,367.421
1.77691,*,*,*,El_Nino,*,*,*,*,*,*
7.49963,*,*,*,*,Good,*,*,3.44656,*,387.801
6.22735,*,*,*,*,*,*,*,2.21867,*,5.08411
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,114.399,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
2.92166,*,33.6993,*,*,*,Yes,No,3.22829,*,*
0.637262,*,21.2095,*,*,*,Yes,*,*,*,*
*,*,*,*,Neutral,*,*,No,*,*,252.751
*,29.173,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,4.51117,2.4143,*
0.0163602,272.272,*,123.953,Neutral,*,No,*,*,*,*
*,*,14.9683,88.3762,*,Good,*,*,4.09455,*,*
*,7.86262,*,*,*,*,*,*,*,*,*
*,*,*,65.6715,*,*,*,*,*,*,90.6284
*,380.347,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,Neutral,Good,*,*,*,8.72727,*
*,*,*,*,*,*,*,*,*,0.447088,39.3339
*,*,*,*,*,*,*,*,*,3.38439,*
*,*,*,*,*,*,*,*,*,*,*
4.84678,*,*,*,*,*,*,*,*,1.17695,*
*,*,*,132.713,*,Good,*,*,*,*,63.3551
*,*,*,*,Neutral,*,*,No,3.08257,*,*
9.0562,*,*,*,*,*,*,*,3.25505,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,No,*,*,*,*
*,*,*,*,*,Good,*,*,*,1.82492,55.5349
*,*,15.6969,*,*,*,*,*,*,6.22986,166.38
3.24205,*,*,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,56.2145
*,392.704,*,*,*,Good,*,*,4.54201,*,*
*,*,*,*,*,*,*,*,*,*,*
0.244213,*,*,*,*,*,*,*,3.43539,*,*
*,*,89.0608,*,*,*,*,*,*,*,66.8897
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,Yes,*,*,0.845493,*
*,91.4519,*,*,*,Good,*,*,*,*,255.162
0.325733,351.732,*,*,*,Good,*,*,*,*,*
*,*,*,160.867,*,*,*,No,*,0.896283,8.73122
*,*,*,*,*,*,*,*,*,*,341.357
1.79645,96.73,*,165.67,*,*,*,No,*,0.643027,*
*,*,*,*,*,Dead,*,*,*,1.07448,*
*,*,19.8261,*,*,*,*,*,*,*,345.016
*,65.1147,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
8.70848,*,*,*,Neutral,*,*,*,*,*,*
5.87284,*,*,*,Neutral,*,*,*,4.5032,*,*
6.0526,*,*,*,*,*,No,*,*,*,*
*,18.3433,40.7658,63.1391,*,*,*,*,3.06157,0.359774,*
*,*,*,*,*,*,*,*,*,*,14.7102
*,*,*,101.903,*,Good,*,No,*,*,*
*,*,*,*,*,*,Yes,*,3.68921,*,*
*,*,*,137.676,*,*,*,*,*,*,*
*,167.6,*,*,*,*,*,*,*,0.458355,96.358
*,*,8.71912,*,*,*,*,*,*,0.632204,42.1655
*,339.399,109.79,*,Neutral,*,No,*,*,*,*
5.25315,*,*,*,*,*,No,*,*,*,*
*,105.941,*,*,*,*,*,*,*,*,*
*,20.5881,*,*,*,*,*,No,*,*,*
*,108.114,*,*,*,*,*,Yes,*,0.699985,*
6.18672,*,*,*,*,*,*,*,3.86606,*,377.599
8.82091,*,37.9798,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,1.53879,*
0.326207,*,*,*,El_Nino,*,*,*,*,1.97555,*
*,*,*,*,*,*,*,*,*,*,*
*,81.3132,*,*,*,*,*,*,*,*,*
5.34774,374.005,*,*,*,Good,*,*,4.38282,0.453129,*
*,57.5812,31.4369,*,Neutral,Good,*,No,1.1393,*,*
6.6819,45.2707,*,*,*,*,No,*,*,*,*
2.71517,281.345,185.975,*,*,*,No,*,*,*,*
*,*,*,20.4454,*,*,*,*,4.09649,*,*
*,*,34.0678,*,*,*,*,*,*,*,*
*,*,*,307.877,La_Nina,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,156.62
*,*,*,*,Neutral,*,*,*,*,*,2.07869
*,*,*,314.267,*,*,*,No,*,*,*
*,29.7752,*,*,*,Good,*,*,2.91494,*,*
*,*,*,102.443,*,*,*,*,2.84001,*,*
*,*,139.596,130.431,*,Damaged,*,No,*,0.404441,*
3.40398,329.28,*,*,*,Good,*,*,*,*,156.926
*,*,*,*,*,*,*,*,*,1.97745,30.3844
*,*,85.9893,*,*,*,No,*,*,1.25066,*
8.83054,*,*,150.661,Neutral,*,*,*,*,*,*
*,*,*,*,Neutral,Good,*,*,2.67069,*,*
1.76598,*,*,*,*,Dead,*,No,*,0.594204,*
*,27.4926,*,*,*,*,*,Yes,*,*,88.6572
*,383.978,*,*,*,*,*,*,*,3.38605,*
*,*,*,*,*,*,No,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
9.95719,*,89.6678,*,*,Good,*,*,*,*,397.759
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,250.9,*,*,*,*,*,*,174.874
*,141.266,*,*,*,*,*,*,4.86122,*,263.141
*,*,25.2834,*,*,*,No,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,147.976,*,*,*,*,*,*,*
*,*,*,*,*,Damaged,*,*,4.20759,*,*
*,*,120.689,*,El_Nino,*,*,*,3.51997,*,*
*,*,*,189.445,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,*,Neutral,Damaged,*,*,*,*,57.2246
0.234271,*,*,*,El_Nino,*,Yes,*,*,1.47425,*
*,*,*,*,*,*,*,*,2.72748,*,*
*,*,*,*,*,Good,No,*,*,*,47.2815
*,*,*,*,*,*,*,Yes,*,*,*
*,98.5436,37.9338,*,*,Good,Yes,*,*,*,86.9469
*,27.2103,*,*,*,*,*,*,*,*,73.6905
*,55.8838,*,*,*,*,*,No,*,7.43249,*
*,*,*,*,Neutral,*,*,*,*,7.50122,*
*,85.5962,*,49.6525,*,*,No,*,*,*,*
*,*,*,*,*,Damaged,*,No,3.02733,*,*
1.92258,44.567,28.5276,17.5283,*,*,*,*,*,0.419777,*
0.792347,*,*,170.207,*,*,*,No,2.73013,*,*
*,*,30.2796,*,*,Good,*,Yes,*,1.32547,*
*,*,158.062,*,*,Good,Yes,*,*,2.06265,274.758
*,185.202,*,*,*,Good,*,*,*,1.16443,*
*,314.133,*,*,Neutral,*,No,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,2.00524,*,4.01933
*,*,*,*,*,*,No,*,*,*,*
0.638506,*,*,*,*,*,No,Yes,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
4.5206,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,*,*,*,Damaged,*,No,*,*,*
*,36.9794,15.6408,*,*,*,*,*,*,*,60.4742
*,*,*,175.004,*,*,*,Yes,*,1.39061,*
*,*,92.1392,*,*,Damaged,*,*,*,*,*
*,*,84.7751,*,*,Dead,*,*,*,*,*
*,25.5031,*,*,*,*,Yes,No,3.73673,*,*
*,25.9731,*,*,*,*,*,Yes,*,9.71449,*
*,*,*,*,*,*,*,*,4.4292,1.71526,*
*,246.749,*,*,Neutral,Dead,*,*,4.67989,*,*
1.03581,*,*,*,*,*,*,*,*,*,*
0.452948,*,74.9306,14.4421,*,*,No,No,2.15697,*,*
*,338.11,103.826,*,*,*,*,*,*,*,*
*,*,116.705,147.084,*,*,No,*,*,*,*
*,*,5.94739,*,Neutral,Damaged,*,*,*,*,12.7088
*,89.1302,*,*,*,*,No,*,2.01133,0.953955,*
5.20351,*,121.257,*,La_Nina,*,No,*,*,*,*
*,*,*,*,*,*,*,Yes,*,*,17.1091
1.03913,*,*,102.056,*,Good,*,*,*,*,*
*,*,*,*,*,Dead,*,*,*,*,5.31437
*,13.6673,*,*,*,Damaged,*,Yes,*,*,*
1.62532,*,*,*,*,Good,*,*,*,*,*
8.31226,335.474,*,*,*,*,*,*,4.56282,*,*
*,*,*,*,*,Good,*,*,*,*,*
0.661149,*,*,*,*,*,No,No,*,*,*
*,*,5.47682,157.304,*,*,*,No,*,*,*
1.57756,*,*,*,El_Nino,*,*,*,1.76432,*,*
*,*,*,*,Neutral,*,*,No,*,1.46155,*
*,249.306,*,128.208,*,Damaged,*,*,2.58199,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,104.708,*,*,*,No,*,*,*,*
0.720237,*,*,*,*,*,No,No,1.20989,*,59.5565
*,*,14.4313,*,*,Good,*,*,*,*,76.483
*,*,*,*,*,*,*,*,*,*,*
4.9244,130.759,*,*,*,*,*,*,4.10918,*,*
*,*,*,*,*,*,No,*,*,*,*
2.20303,*,*,*,*,*,*,*,*,*,*
0.137323,*,*,*,*,Good,Yes,*,*,*,*
*,*,0.115856,107.223,*,*,Yes,*,*,*,342.787
*,*,*,162.19,*,*,*,*,*,*,*
*,*,*,337.001,*,*,*,*,*,*,395.534
*,*,116.583,122.588,*,Good,*,*,2.92689,*,*
*,*,46.2249,*,*,Good,*,*,*,*,*
*,*,*,*,*,Good,Yes,*,3.23711,*,*
*,*,*,34.6856,*,*,*,*,*,*,49.0549
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,La_Nina,*,*,*,2.16779,*,*
*,*,*,*,*,*,*,*,*,5.64321,*
*,*,50.0029,*,*,*,*,*,*,*,*
*,*,8.10229,*,*,*,No,*,3.06941,1.22073,*
*,12.1031,*,*,*,*,No,*,*,*,138.278
*,*,*,*,*,*,No,*,*,6.03625,*
*,*,*,*,*,*,*,*,*,*,*
*,259.049,*,263.863,*,*,No,*,*,*,*
*,*,*,89.7882,*,Good,*,*,*,*,*
*,*,*,*,La_Nina,*,*,*,2.22395,*,*
*,*,*,10.7292,El_Nino,*,No,*,*,*,*
*,*,*,138.375,*,Good,*,*,2.44648,9.78272,*
*,*,*,*,*,Good,No,*,*,*,*
*,274.55,93.6968,*,El_Nino,*,No,Yes,*,*,*
5.08593,*,*,132.236,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,1.81501,*
*,*,*,*,Neutral,Good,*,No,*,*,*
*,*,*,*,*,Good,Yes,*,2.24018,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,77.1341,Neutral,*,*,*,*,*,67.0929
*,*,112.889,*,*,*,*,No,*,*,*
*,62.451,*,*,Neutral,*,*,*,*,*,*
*,*,*,64.5669,*,*,*,*,*,*,*
6.43528,*,*,*,*,*,*,*,*,*,*
*,356.752,*,*,*,*,*,*,*,*,*
*,*,141.684,*,*,*,*,*,*,*,240.977
7.20736,*,*,*,*,*,No,*,*,*,*
8.23715,*,*,*,*,*,*,*,*,*,*
*,*,19.341,304.259,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,6.93789,135.532
*,255.45,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,1.72531,*
*,82.167,*,*,*,*,*,*,*,1.08087,*
*,383.589,49.5235,*,El_Nino,*,*,*,*,0.37606,*
*,31.1329,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,4.13039,0.81109,*
*,*,*,*,*,*,*,*,*,*,*
4.62007,11.0468,*,*,*,*,*,*,*,*,340.947
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,99.7696
*,176.911,*,*,*,*,*,No,*,*,94.3206
5.12677,173.091,*,*,*,*,*,*,*,*,*
*,*,*,42.0337,*,Damaged,*,No,4.85034,*,9.39563
*,126.298,88.2999,*,*,Dead,*,*,*,1.24012,6.34906
*,*,*,*,*,*,No,*,*,3.82648,346.347
*,*,*,*,*,Good,*,No,2.20047,6.05581,*
*,128.959,60.0085,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
1.13811,369.405,*,*,*,*,No,*,0.551589,*,*
*,*,*,*,*,Damaged,No,*,*,0.541769,*
*,15.3394,*,313.121,La_Nina,*,*,*,*,*,331.941
*,*,*,*,Neutral,*,No,*,3.04494,*,*
*,*,*,*,*,*,*,*,*,1.2502,*
*,*,*,*,El_Nino,*,*,*,4.97368,*,*
*,*,*,171.08,*,*,*,*,*,*,*
*,*,71.1538,*,El_Nino,*,*,*,*,0.446492,*
*,*,*,*,*,*,*,*,2.89831,*,212.91
8.35738,*,*,374.483,*,*,*,Yes,3.45416,*,*
*,85.1048,*,*,Neutral,Good,*,*,*,1.09336,43.7952
*,*,*,*,*,*,No,*,*,*,72.1674
0.038179,*,*,42.5201,*,*,*,*,*,*,57.7419
*,*,*,66.9149,*,*,*,*,3.91155,*,*
*,*,*,305.738,*,*,*,Yes,3.8597,*,*
*,*,*,90.193,*,*,*,*,*,*,77.7192
*,*,29.4402,10.6102,*,*,*,*,*,*,*
*,*,98.2144,228.399,*,*,*,*,*,*,*
*,*,*,128.674,*,*,*,*,2.72791,*,206.723
*,*,*,*,*,*,Yes,*,*,8.84519,94.8958
*,*,*,*,Neutral,*,*,*,2.31531,*,*
*,*,*,*,*,*,*,*,*,*,*
*,51.7143,46.6269,*,Neutral,*,Yes,*,*,*,*
1.97277,*,*,122.865,*,*,*,*,*,*,*
*,136.585,*,*,*,*,*,*,*,6.58592,*
*,165.049,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,No,*,6.21909,*
*,*,*,*,*,Damaged,*,*,*,4.61926,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,*,*,Dead,*,*,*,*,*
*,78.5387,*,*,*,Good,*,*,*,0.161607,*
*,*,*,181.195,*,*,*,*,3.26331,*,98.9417
*,*,71.765,*,La_Nina,Good,*,*,*,*,396.948
*,*,*,21.7165,El_Nino,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
6.38312,*,*,*,*,*,No,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,*,*,*,*,*,No,4.63984,4.13212,*
*,*,*,*,*,Good,*,*,*,6.80236,*
*,185.747,*,66.6138,*,*,*,No,*,*,*
*,*,*,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,38.6951,74.2164,*,*,*,*,*,4.53309,*,*
*,*,*,*,*,Dead,*,*,0.0887718,1.11828,*
*,*,*,*,*,*,*,*,*,*,*
*,*,26.7582,*,*,*,*,No,*,*,*
*,*,*,*,*,Good,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,62.5131,*,77.7534,Neutral,*,*,No,*,9.4295,150.056
*,91.1058,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,El_Nino,Good,Yes,*,*,*,*
*,*,*,65.0333,*,Damaged,*,No,2.81134,2.45297,*
*,*,44.3205,338.544,La_Nina,*,*,*,*,2.78535,214.187
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,No,*,*,*,*
7.73685,*,*,195.115,*,*,Yes,*,*,*,*
*,*,166.463,*,*,*,*,*,*,*,*
*,*,103.599,*,*,*,No,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
3.22644,351.443,*,*,*,Good,*,Yes,*,*,*
*,*,*,*,*,*,*,Yes,*,*,*
*,*,*,83.6923,Neutral,*,*,*,*,*,*
1.29949,*,*,177.238,*,*,*,*,*,0.124517,66.8407
1.9779,*,*,*,*,*,Yes,No,*,*,*
*,*,*,292.882,La_Nina,*,*,*,4.75812,3.16366,*
*,90.9185,*,*,*,*,*,*,4.97148,*,1.7281
*,*,*,*,*,*,*,*,3.64882,*,*
*,*,*,*,*,*,*,*,*,*,*
*,87.2174,*,*,*,*,*,No,*,0.549962,99.9822
*,*,15.8607,*,*,*,No,*,*,*,315.055
*,*,*,123.382,*,*,Yes,*,*,*,29.5345
*,249.431,165.736,*,*,*,*,*,4.82562,1.60183,*
*,*,*,*,*,*,*,Yes,*,*,73.8991
*,*,*,*,*,*,*,*,*,0.535476,*
8.41286,*,*,180.461,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,Yes,*,*,282.686
1.88117,*,*,*,*,*,No,No,1.98623,*,*
2.44512,*,73.6367,219.432,La_Nina,*,*,*,*,*,*
*,*,182.092,*,La_Nina,*,Yes,*,*,*,*
*,*,*,*,*,*,*,No,4.70458,*,59.5518
6.97745,*,*,*,*,*,*,*,*,*,*
*,*,*,106.381,*,*,*,*,*,*,*
*,*,*,*,*,*,Yes,*,*,7.0182,179.816
0.797869,*,*,*,*,Good,*,*,2.98946,*,*
*,*,*,*,*,Dead,*,*,*,2.42648,*
*,*,*,*,*,*,*,*,*,1.34685,*
*,15.8724,*,*,*,Damaged,*,*,*,9.63813,*
*,*,53.2953,*,*,Good,*,*,*,*,76.5174
*,*,*,*,*,*,No,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,7.19662,221.351
*,*,*,*,*,*,*,Yes,*,*,*
*,*,*,*,*,*,No,*,*,*,19.1937
*,*,*,*,*,*,Yes,*,*,6.82966,*
*,*,*,*,*,*,*,*,3.3733,1.11228,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,Good,*,*,*,*,*
*,4.20012,*,*,*,*,*,No,*,*,*
*,*,46.8459,*,*,*,*,*,0.470919,*,52.6652
1.76808,*,*,*,*,Damaged,*,*,*,*,16.6621
*,166.917,*,*,*,*,No,*,*,*,*
0.431141,*,45.792,*,Neutral,*,No,*,*,*,*
0.119444,*,*,*,*,Damaged,No,*,*,*,*
0.00447106,*,*,*,El_Nino,*,No,*,*,*,*
*,*,66.4325,*,*,*,*,Yes,2.52869,*,*
*,*,40.6457,*,Neutral,*,Yes,*,*,*,*
0.256587,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,Yes,*,*,0.816686,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
0.42427,159.994,*,183.976,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,1.92171,*
*,24.8771,*,295.171,*,*,*,*,3.50868,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,165.793,*,*,*,*,*,*,81.8729
*,*,*,*,*,*,No,*,*,*,*
*,*,*,104.299,Neutral,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,42.3419,*,*,*,Good,*,*,*,*,*
*,*,46.5155,*,Neutral,*,*,Yes,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,79.2973,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,2.86104,*,*
*,*,11.9257,*,El_Nino,*,*,*,2.16453,*,*
*,*,*,*,*,Good,*,*,4.17121,*,310.814
*,188.258,72.4018,*,*,*,*,*,*,*,*
*,*,*,240.56,*,*,*,Yes,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,20.7197,92.8651,*,*,No,*,*,*,*
*,*,85.2474,*,El_Nino,*,*,*,*,*,*
8.43843,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
8.45349,*,*,*,*,*,*,Yes,*,*,*
0.620454,140.838,141.793,*,Neutral,*,No,*,*,*,*
*,*,*,*,*,*,*,No,2.43932,*,*
*,81.4231,*,*,*,*,*,No,*,*,*
*,*,*,39.5317,*,*,*,*,*,*,*
*,185.047,137.622,*,*,*,*,*,*,*,*
*,*,*,117.71,Neutral,*,*,*,*,*,*
*,*,37.9342,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,4.65105,*,94.1503
*,*,*,*,*,*,*,*,*,8.6972,*
*,*,*,*,Neutral,Good,*,*,*,0.154301,*
*,*,*,29.2932,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,94.1787,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,No,*,2.49776,*
*,*,*,45.8999,El_Nino,Damaged,Yes,*,2.99452,1.87631,*
*,*,*,*,Neutral,Good,*,*,*,*,*
*,85.8039,*,*,Neutral,*,*,*,*,*,*
*,*,*,199.11,*,Good,*,*,*,*,*
*,*,*,*,*,Damaged,*,*,4.52315,*,*
*,*,*,*,*,Damaged,*,*,1.56995,0.035789,*
*,*,*,*,*,Good,*,No,*,1.14186,*
0.209632,*,127.142,305.597,*,*,*,Yes,*,*,*
*,*,*,*,*,Good,No,*,*,*,*
*,*,191.838,*,*,Good,No,*,*,*,*
*,*,*,*,*,*,*,*,4.04887,0.690609,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
0.226188,*,*,*,Neutral,*,Yes,*,*,2.47168,*
*,*,*,*,*,*,*,*,4.68716,*,*
4.78053,*,24.1862,65.517,Neutral,*,*,*,*,*,*
*,*,26.6893,*,*,*,*,*,*,*,*
*,*,*,273.204,La_Nina,*,*,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,6.48634,*,173.199,*,*,*,*,*,*,*
*,*,*,140.358,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,3.50902,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
0.371767,*,*,11.5749,*,*,*,No,*,*,*
1.46091,*,*,*,*,Good,*,*,*,*,132.363
*,9.88654,*,165.038,*,*,*,*,*,*,*
6.05019,*,*,335.109,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,0.105619,*
*,*,76.0272,163.657,Neutral,Good,*,*,*,*,21.1451
*,*,*,141.998,*,*,*,*,*,*,*
*,98.6196,16.4394,85.2503,*,*,*,*,*,*,*
*,*,110.676,*,*,Good,*,*,*,*,78.6349
*,*,*,*,*,Good,No,No,*,*,217.53
*,*,38.089,*,Neutral,*,*,*,*,1.54671,*
*,*,*,*,*,*,No,No,*,*,*
*,*,46.7247,*,La_Nina,Good,No,*,*,*,*
*,*,*,*,*,Damaged,*,*,*,7.71152,*
1.18354,*,68.6554,*,*,*,*,*,*,*,*
*,68.8507,*,*,*,*,*,*,*,0.40538,*
*,*,*,*,*,*,*,*,*,*,121.702
*,259.998,*,173.82,*,*,*,*,*,*,*
*,*,*,*,El_Nino,Good,Yes,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,33.9549
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,*,4.46537,*
*,*,*,*,La_Nina,*,No,*,1.67155,*,26.3437
8.0355,*,*,*,*,Good,*,*,4.98454,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
1.4287,*,*,199.613,*,*,*,Yes,4.64032,*,*
1.9541,*,*,*,*,*,*,*,*,0.492656,*
*,*,114.538,*,*,Good,*,*,*,*,53.7399
*,212.357,*,*,*,*,Yes,*,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,181.235,Neutral,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,No,2.21477,*,*
*,*,*,*,La_Nina,*,*,*,*,*,122.48
9.62973,*,70.3281,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,284.655
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,Good,*,*,*,0.317996,20.207
*,*,*,*,*,*,No,*,*,*,*
*,*,5.2939,*,*,*,*,Yes,4.25784,*,*
0.504877,*,*,48.6051,*,*,No,*,*,0.715186,6.37198
*,331.083,*,*,*,*,*,*,*,*,*
5.84563,31.5921,*,*,*,*,No,Yes,*,*,42.2637
*,*,*,*,*,*,*,*,4.05698,*,*
4.64752,*,*,*,*,*,*,Yes,*,*,*
